date,tweet
2022-02-25,"Pembangunan Ibu Kota Negara (IKN) di Panajam Paser Utara, Kalimantan Timur, dinilai akan menjadi stimulus untuk mendorong pemerataan pertumbuhan ekonomi di Indonesia.

#DukungIKNusantara

https://t.co/RGELU2D8at"
2022-02-25,"Presiden @jokowi mengungkapkan, pembangunan Ibu Kota Negara (IKN) Nusantara di Kalimantan Timur akan menunjukkan kebesaran bangsa Indonesia.

@erickthohir
https://t.co/GgDBUVnY5N"
2022-02-25,"""Pembangunan Ibu Kota Negara (IKN) di Kalimantan Timur akan mengedepankan konsep yang ramah lingkungan."" 

         ~ Presiden RI @jokowi ~

@kemkominfo 
@PlateJohnny

https://t.co/I3PDuUHsDz"
2022-02-25,"Diketahui rencana pemindahan Ibu Kota Negara (IKN) digagas pemerintah sejak 2019.
#DukungIKNusantara
https://t.co/IZ3nH73WGM https://t.co/29TPNVRwP1"
2022-02-25,"Pembangunan Ibu Kota Negara (IKN) di Panajam Paser Utara, Kalimantan Timur, dinilai akan menjadi stimulus untuk mendorong pemerataan pertumbuhan ekonomi di Indonesia.
Mantap 👍🏻👍🏻
https://t.co/7iSjAXpjae"
2022-02-25,"#DukungIKNusantara

Pembangunan Ibu Kota Negara (IKN) di Panajam Paser Utara, Kalimantan Timur, dinilai akan menjadi stimulus untuk mendorong pemerataan pertumbuhan ekonomi di Indonesia.🇮🇩"
2022-02-25,"Pembangunan Ibu Kota Negara (IKN) di Panajam Paser Utara, Kalimantan Timur, dinilai akan menjadi stimulus untuk mendorong pemerataan pertumbuhan ekonomi di Indonesia.
#DukungIKNusantara https://t.co/B4ngSbPce9"
2022-02-25,"Pembangunan Ibu Kota Negara (IKN) bernama Nusantara di Penajam Paser Utara, Kalimantan Timur dalam rangka mendorong terciptanya magnet pertumbuhan ekonomi baru yang dapat memberi kontribusi pembangunan secara nasional.
#DukungIKNusantara"
2022-02-25,"IKN Nusantara akan membuat wajah Indonesia berbeda dengan sebelumnya. Ia yakin akan banyak hal positif yang diambil Indonesia dengan berpindahnya ibu kota negara.
#DukungIKNusantara https://t.co/t4787UMvei"
2022-02-25,"BIN akan mengamankan Place dan Space di IKN Nusantara.

Optimis bahwa BIN akan mampu mengamankannya , jgn coba"" mengutak atik lahan utk Ibu Kota Negara Nusantara...

#DukungIKNusantara https://t.co/c4IKDHTUb2"
2022-02-25,"Ibu Kota Negara (IKN) Nusantara di Penajam Paser Utara, Kalimantan Timur akan menerapkan konsep Smart City modern yang berbeda dengan kota-kota lain di Indonesia dan negara lain.
#DukungIKNusantara https://t.co/vm8JaxiB5e"
2022-02-25,"Ibu Kota Negara (IKN) Nusantara di Penajam Paser Utara, Kalimantan Timur akan menerapkan konsep Smart City modern yang berbeda dengan kota-kota lain di Indonesia dan negara lain.
#DukungIKNusantara
https://t.co/HP8Ac1aTcK"
2022-02-25,"IKN Nusantara akan membuat wajah Indonesia berbeda dengan sebelumnya. Ia yakin akan banyak hal positif yang diambil Indonesia dengan berpindahnya ibu kota negara.
#DukungIKNusantara https://t.co/19qv0Ahpyo"
2022-02-25,"Siap lahir batin #DukungIKNusantara
Kepala BIN Budi Gunawan mengatakan IKN Nusantara akan membuat wajah Indonesia berbeda dengan sebelumnya. Ia yakin akan banyak hal positif yang diambil Indonesia dengan berpindahnya ibu kota negara.

https://t.co/iwd6NEwr3o"
2022-02-25,"Pembangunan Ibu Kota Negara (IKN) bernama Nusantara di Penajam Paser Utara, Kalimantan Timur dalam rangka mendorong terciptanya magnet pertumbuhan ekonomi baru yang dapat memberi kontribusi pembangunan secara nasional.
. 
. 
#DukungIKNusantara"
2022-02-25,"Pembangunan Ibu Kota Negara (IKN) bernama Nusantara di Penajam Paser Utara, Kalimantan Timur dalam rangka mendorong terciptanya magnet pertumbuhan ekonomi baru yang dapat memberi kontribusi pembangunan secara nasional.

#DukungIKNusantara

https://t.co/xQZ650egt6"
2022-02-25,"emindahan Ibu Kota Negara (IKN) dari Jakarta ke Penajam Paser Utara di Kalimantan Timur adalah keputusan politik negara yang sangat visioner dan strategis.
#DukungIKNusantara
https://t.co/tgUsiu1cax"
2022-02-25,"#DukungIKNusantara

Pemindahan ibu kota negara ke IKN Nusantara dinilai menguntungkan Indonesia dari perspektif intelijen dan keamanan nasional. https://t.co/EavGl3lBoC"
2022-02-25,"Pembangunan Ibu Kota Negara (IKN) bernama Nusantara di Penajam Paser Utara, Kalimantan Timur dalam rangka mendorong terciptanya magnet pertumbuhan ekonomi baru yang dapat memberi kontribusi pembangunan secara nasional.

#DukungIKNusantara
 https://t.co/u6b4kcIBAc."
2022-02-25,"Budi Gunawan mengatakan IKN Nusantara akan membuat wajah Indonesia berbeda dengan sebelumnya.

Ia yakin akan banyak hal positif yang diambil Indonesia dengan berpindahnya ibu kota negara.

#DukungIKNusantara
 https://t.co/UegYNLVE30"
2022-02-25,"Ibu Kota Negara Nusantara di Penajam Paser Utara, Kalimantan Timur akan jadi satu satu buah bibir dunia. 
Sebab, IKN Nusantara akan menerapkan konsep smart City modern yang berbeda dengan kota-kota lain di Indonesia dan negara lain.

#DukungIKNusantara https://t.co/BgxcQahl9E"
2022-02-25,"Pembangunan Ibu Kota Negara (IKN) bernama Nusantara di Penajam Paser Utara, Kalimantan Timur dalam rangka mendorong terciptanya magnet pertumbuhan ekonomi baru yang dapat memberi kontribusi pembangunan secara nasional.

#DukungIKNusantara
 https://t.co/Yn6C9cvu3n."
2022-02-25,"IKN Nusantara di Penajam Paser Utara, Kalimantan Timur akan menerapkan konsep Smart City modern yang berbeda dengan kota-kota lain di Indonesia &amp; negara lain.
Budi Gunawan yakin akan banyak hal positif yang diambil Indonesia dengan berpindahnya ibu kota negara.
#DukungIKNusantara https://t.co/KJARmY25lG"
2022-02-25,"Pembangunan Ibu Kota Negara (IKN) bernama Nusantara di Penajam Paser Utara, Kalimantan Timur dalam rangka mendorong terciptanya magnet pertumbuhan ekonomi baru yang dapat memberi kontribusi pembangunan secara nasional.

https://t.co/22ONaCz4ck

#DukungIKNusantara"
2022-02-25,"Ibu Kota Negara (IKN) Nusantara akan menjadi lokomotif baru dalam transformasi Indonesia.

""IKN Nusantara merupakan ide gemilang dan visioner dari Presiden @jokowi yg akn menjadi lokomotif transformasi Indonesia di masa mendatang,"" kata Kepala BIN Budi Gunawan
#DukungIKNusantara https://t.co/81WFZ0OkvN"
2022-02-25,"Ibu Kota Negara (IKN) Nusantara di Penajam Paser Utara, Kalimantan Timur akan menerapkan konsep Smart City modern yang berbeda dengan kota-kota lain di Indonesia dan negara lain. 
#DukungIKNusantara https://t.co/BAj1NqSVS0"
2022-02-25,"Pembangunan Ibu Kota Negara (IKN) bernama Nusantara di Penajam Paser Utara, Kalimantan Timur dalam rangka mendorong terciptanya magnet pertumbuhan ekonomi baru #DukungIKNusantara https://t.co/HWxCWLTHR7"
2022-02-25,"Pembangunan Ibu Kota Negara (IKN) bernama Nusantara di Penajam Paser Utara, Kalimantan Timur dalam rangka mendorong terciptanya magnet pertumbuhan ekonomi baru yang dapat memberi kontribusi pembangunan secara nasional.
#DukungIKNusantara

https://t.co/IOGzhIcF92"
2022-02-25,"#DukungIKNusantara
Pembangunan Ibu Kota Negara (IKN) di Panajam Paser Utara, Kalimantan Timur, dinilai akan menjadi stimulus untuk mendorong pemerataan pertumbuhan ekonomi di Indonesia. https://t.co/Y6v9uPkSWg"
2022-02-25,"Sangat setuju dengan pembangunan Ibu Kota Negara (IKN) di Panajam Paser Utara, Kalimantan Timur, karena akan menjadi stimulus untuk mendorong pemerataan pertumbuhan ekonomi di Indonesia. #DukungIKNusantara
https://t.co/uNuyLhmX0o https://t.co/lRrlM0h0kN"
2022-02-25,"#DukungIKNusantara

Ibu Kota Negara (IKN) Nusantara di Penajam Paser Utara, Kalimantan Timur akan menerapkan konsep Smart City modern yang berbeda dengan kota-kota lain di Indonesia dan negara lain.

https://t.co/vnmOQM2BG4"
2022-02-25,"Meski menuai kontroversi di Jakarta, konsep ""air hujan dialirkan masuk ke tanah"" ala Anies Baswedan justru akan diterapkan di Ibu Kota Negara (IKN) baru. &gt; #Megapolitan #JernihkanHarapan https://t.co/e34aM7ByaH"
2022-02-25,"#Repost from @atr_bpn 

Siapkan Pembangunan Ibu Kota Negara, Pemerintah Susun Rencana Kerja dan Pastikan Status Kawasan Inti dan Pengembangan IKN Clean and Clear.

Berita selengkapnya kunjungi https://t.co/hGf6591G9h https://t.co/F6dj3SCLwU"
2022-02-25,"Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR) Basuki Hadimuljono menjelaskan, pemerintah akan membangun Ibu Kota Negara (IKN) Nusantara di Kalimantan Timur secara berkelanjutan. @jokowi @NinjaCir3ng @roman_paqr @GustiMberkahi @Paltiwest @iramaGL
https://t.co/q1K4GGkynr"
2022-02-25,"Dalam pertemuan tersebut, Presiden Jokowi antara lain menjelaskan mengenai pembangunan ibu kota negara (IKN) Nusantara yang akan dikerjakan oleh pemerintah.

@jokowi
@erickthohir https://t.co/ys1wqJ8eCd"
2022-02-25,"Mari kita tingkatkan kewaspadaan terhadap eks HTI, mereka terus mencoba melakukan upaya penolakan terhadap pemindahan Ibu Kota Negara (IKN) dan tidak ingin melihat Presiden Jokowi mewujudkan pembangunan yang merata di Indonesia 😌

#WaspadaVirusOmidrun https://t.co/YeumdWdLv8"
2022-02-25,"Gerakan Menolak IKN Dimotori Pendukung Hizbut Tahrir: Ustadz HTI Ini Terang-terangan akan Campakkan Demokrasi Indonesia
Kelompok penolak pemindahan ibu kota negara, adalah para pendukung organisasi transnasional Hizbut Tahrir. 

#WaspadaVirusOmidrun https://t.co/iQilOBv3Bx"
2022-02-25,"Seniman senior lainnya, Ida Royani, menambahkan bahwa Presiden Jokowi juga turut menjelaskan sejumlah program pemerintahannya, termasuk mengenai pembangunan ibu kota negara (IKN) Nusantara. Ia pun mendukung upaya pemerintah dalam membangun IKN tersebut. https://t.co/c2ELJCo6Vk"
2022-02-25,"Meski menuai kontroversi, konsep ""air hujan dialirkan masuk ke tanah"" ala Anies Baswedan justru akan diterapkan di Ibu Kota Negara (IKN) baru. https://t.co/6coFBcKARo"
2022-02-25,"Sahabat kreatif, udah denger kan.. kalau anak muda yang mau pindah dan berkarier ke Ibu Kota Negara (IKN) Nusantara akan diberikan insentif lho..

Wah.. menariqqq..
Menurut kamu gimana?"
2022-02-24,"Pemerintah Pusat memastikan, pemindahan Ibu Kota Negara (IKN) ke Kaltim tak akan mengabaikan sumber daya manusia (SDM) setempat. Baik mulai dari awal pembangunan, hingga sistem pemerintahan berjalan kelak. 

https://t.co/tMe5paSZhq"
2022-02-24,"Kementerian Kominfo telah merampungkan desain infrastruktur untuk menunjang sistem komunikasi di Ibu Kota Negara (IKN) Nusantara, berdasarkan masterplan BAPPENAS, orientasi jaringan di IKN adalah 5G and beyond.” 
@kemkominfo 
@PlateJohnny 

https://t.co/hL5eL2ItDE"
2022-02-24,"Kementerian Kominfo telah merampungkan desain infrastruktur untuk menunjang sistem komunikasi di Ibu Kota Negara (IKN) Nusantara, berdasarkan masterplan BAPPENAS, orientasi jaringan di IKN adalah 5G and beyond.” 
@kemkominfo 
@PlateJohnny 

https://t.co/PdwWM7ajTN"
2022-02-24,"Kementerian Kominfo telah merampungkan desain infrastruktur untuk menunjang sistem komunikasi di Ibu Kota Negara (IKN) Nusantara, berdasarkan masterplan BAPPENAS, orientasi jaringan di IKN adalah 5G and beyond.” 
@kemkominfo 
@PlateJohnny 

https://t.co/hyK7mNaAce"
2022-02-24,"Ibu Kota Negara (IKN) Nusantara akan menunjukkan kebesaran bangsa Indonesia yang mencerminkan identitas nasional dan menjadi representasi bangsa yang unggul.

#JumatBerkah 
PD III | WW III | Ukraina | NATO | Putin | PT KAI https://t.co/GQY5Bifntr"
2022-02-24,Presiden Jokowi menegaskan bahwa pembangunan ibu kota negara (IKN) Nusantara merupakan sebuah lompatan besar untuk melakukan transformasi menuju Indonesia Maju. IKN Nusantara akan menunjukkan kebesaran bangsa Indonesia dan mencerminkan identitas nasional. https://t.co/ZGPFtGZnBf
2022-02-24,"Nasib Sumur Resapan Mas @aniesbaswedan  Dicoret di DPRD DKI ,Kini Konsepnya dipakai di Ibu Kota Negara  (IKN)

Pround Of You Mas Anies ,ternyata Sumur Resapan mu begitu menginspirasi😀
@DKIJakarta 
@tatakujiyati 
@Mdy_Asmara1701 
@AniesIndonesia 

#DukungAniesPresiden2024 https://t.co/hdUFJ2PHs1"
2022-02-24,"Sekretaris Camat Sepaku, Kabupaten Penajam Paser Utara, Adi Kustaman menyebutkan ada tanah milik masyarakat dalam kawasan inti pusat pemerintahan (KIPP) ibu kota negara (IKN) - #Regional https://t.co/tpeDu0QRXN"
2022-02-24,"Presiden @Jokowi menerima kunjungan para finalis Puteri Indonesia tahun 2022 beserta pemenang Puteri Indonesia tahun 2020 di Istana Kepresidenan Bogor, 23/02/2022.Presiden Jokowi menjelaskan mengenai pembangunan Ibu Kota Negara (IKN) Nusantara yang akan dikerjakan oleh pemerintah https://t.co/ufN21l809w"
2022-02-24,"Presiden Joko Widodo memberikan sedikit bocoran terkait dengan perkembangan pembangunan Ibu Kota Negara (IKN) Nusantara. Apa saja itu?

https://t.co/7K8QJRBquo"
2022-02-24,"Dalam pertemuan tersebut, Presiden Jokowi antara lain menjelaskan mengenai pembangunan ibu kota negara (IKN) Nusantara yang akan dikerjakan oleh pemerintah. https://t.co/CpwX7aiPr8"
2022-02-24,"Presiden @jokow menegaskan bahwa pembangunan ibu kota negara (IKN) Nusantara merupakan sebuah lompatan besar untuk melakukan transformasi menuju Indonesia Maju. IKN Nusantara akan menunjukkan kebesaran bangsa Indonesia dan mencerminkan identitas nasional.
https://t.co/nkzce7up8K"
2022-02-24,"Pemindahan Ibu Kota Negara ke Nusantara merupakan salah satu upaya mewujudkan Visi Indonesia 2045 menuju #IndonesiaMaju 🇮🇩

Simak informasi berikut ya 😊

#KotaDuniauntukSemua #IbuKotaNegara #Nusantara https://t.co/vvEbyh2CJU"
2022-02-24,"Seluruh masyarakat Indonesia yang saya cintai. Pemindahan Ibu Kota Negara ke Nusantara bukan sekadar memindahkan ASN dan membangun gedung-gedung pemerintahan.

Pemindahan IKN adalah lompatan untuk melakukan transformasi bangsa menuju Indonesia Maju.

https://t.co/ikHucICk1A"
2022-02-24,Presiden Joko Widodo menegaskan bahwa pembangunan ibu kota negara (IKN) Nusantara merupakan sebuah lompatan besar untuk melakukan transformasi menuju Indonesia Maju. IKN Nusantara akan menunjukkan kebesaran bangsa Indonesia dan mencerminkan identitas nasional. https://t.co/dV0uRggHEV
2022-02-24,"Presiden menjelaskan mengenai pembangunan ibu kota negara (IKN) Nusantara yang akan dikerjakan oleh pemerintah.

Rr. Ayu Maulida Putri, Puteri Indonesia 2020 asal Jawa Timur misalnya, mengatakan bahwa pembangunan IKN membuatnya merasa bangga sekaligus bahagia. https://t.co/GobvgHh72D"
2022-02-24,"Presiden Joko Widodo (Jokowi) mengungkapkan, pembangunan Ibu Kota Negara (IKN) Nusantara di Kalimantan Timur akan menunjukkan kebesaran bangsa Indonesia.

https://t.co/MvIwyvGl9w @jokowi"
2022-02-24,"Siapkan Pembangunan Ibu Kota Negara, Pemerintah Susun Rencana Kerja dan Pastikan Status Kawasan Inti dan Pengembangan IKN Clean and Clear.

Berita selengkapnya kunjungi https://t.co/thtghDOPTd https://t.co/LV1ARCXjD9"
2022-02-24,"Saat menghadiri diskusi interaktif membahas Ibu Kota Negara (IKN), Menteri Pekerjaan Umum dan Perumahan Rakyat Basuki Hadimuljono kembali menunjukkan ponselnya yang hanya mendukung komunikasi telepon dan SMS (Short Message Service). #IKN https://t.co/4ghZXZ7yvU"
2022-02-24,Ibu Kota Negara (IKN) baru bernama Nusantara di Kalimantan Timur akan menjadi sumber perekonomian baru. Banyak lowongan kerja bakal tercipta. Ini daftar lengkapnya!  https://t.co/Th3LeoYvD9
2022-02-24,"Konsep Anies Baswedan meresapkan air ke tanah sebagai salah satu strategi mengatasi banjir di Jakarta, ternyata dipakai di ibu kota negara (IKN) Nusantara. #TopNews https://t.co/VIdY6KC1b8 https://t.co/1Z8Waq7A21"
2022-02-24,"Siapkan Pembangunan Ibu Kota Negara, Pemerintah Susun Rencana Kerja dan Pastikan Status Kawasan Inti dan Pengembangan IKN Clean and Clear.

Berita selengkapnya kunjungi https://t.co/A6qHMv611t https://t.co/2PjO9Cf0OG"
2022-02-24,"Salah satu tujuan memindahkan ibu kota negara adalah mengurangi kesenjangan antarwilayah di Indonesia. Pemerintah daerah di Kalimantan Timur menyampaikan sejumlah usulan agar tak ada pembangunan yang timpang ketika IKN dibangun. #Nusantara #AdadiKompas

https://t.co/SqFdSDLJkr"
2022-02-24,Presiden @jokowi mengatakan bahwa Kepala Otorita Ibu Kota Nusantara (IKN) akan segera diumumkan dalam waktu dekat. Kepala Negara juga memastikan bahwa Kepala Otorita IKN akan dijabat oleh seseorang dari kalangan non-partai politik. https://t.co/jq0rtCcjF6
2022-02-24,"[KAJIAN NASIONAL IKN]

Hallo Warga Indonesia

Pemindahan ibu kota negara republik indonesia menjadi perbincangan hangat di kalangan masyarakat. 

Presiden Indonesia Jokowi menargetkan proses pembangunan dan pemindahan ibu kota akan selesai sebelum 16 Agustus 2024. https://t.co/jwePHp3AiF"
2022-02-24,Presiden Joko Widodo menegaskan bahwa pembangunan ibu kota negara (IKN) Nusantara merupakan sebuah lompatan besar untuk melakukan transformasi menuju Indonesia Maju. IKN Nusantara akan menunjukkan kebesaran bangsa Indonesia dan mencerminkan identitas nasional. https://t.co/Tkf97gVM7A
2022-02-24,"Presiden @jokowi menerima kunjungan para finalis Puteri Indonesia tahun 2022.  Presiden Jokowi antara lain menjelaskan mengenai pembangunan ibu kota negara (IKN) Nusantara yang akan dikerjakan oleh pemerintah.

@jokowi Gaspol infrastruktur https://t.co/RTFK4C4JQB"
2022-02-24,Berpindahnya ibu kota negara ke kalimantan timur akan membuat sejarah baru di Indonesia #IbukotaNegara #IKN #SemangatNusantara https://t.co/MFinnDDTay
2022-02-24,"KSP Moeldoko menegaskan pembangunan Ibu Kota Negara (IKN) Nusantara dipersembahkan untuk seluruh masyarakat Indonesia, bukan untuk kepentingan kelompok atau golongan tertentu.

Jelas, IKN dibangun untuk kepentingan bangsa dan negara.

KSP Moeldoko https://t.co/wM0DO2h0KN"
2022-02-24,"Dalam pertemuan tersebut, Presiden Jokowi antara lain menjelaskan mengenai pembangunan ibu kota negara (IKN) Nusantara yang akan dikerjakan oleh pemerintah. https://t.co/zGFKtCre9J"
2022-02-24,"@ABSetyono @jokowi @kemkominfo @PlateJohnny ""Pembangunan Ibu Kota Negara (IKN) di Kalimantan Timur akan mengedepankan konsep yang ramah lingkungan."" 

         ~ Presiden RI @jokowi ~

@kemkominfo 
@PlateJohnny"
2022-02-24,"3. Dengan tema “Urgensi Pemindahan Ibu Kota Negara”, kegiatan webinar ini akan membahas serba-serbi tentang Ibu Kota Negara (IKN) baru bagi para ASN. Bagaimana caranya?"
2022-02-24,"termasuk mengenai pembangunan ibu kota negara (IKN) Nusantara. Ia pun mendukung upaya pemerintah dalam membangun IKN tersebut.

""Kita mendukung semua program-programnya Pak Jokowi, terutama program yang ada di Kalimantan, membuat ibu kota baru. https://t.co/Aj440JU4RM"
2022-02-24,Presiden Jokowi berencana berkemah di lokasi Ibu Kota Negara (IKN) Nusantara https://t.co/DoPLN6baM6
2022-02-24,Sosok Bambang Susantono kini mulai diperbincangkan sebagai salah satu calon Kepala Badan Otorita Ibu Kota Negara (IKN). &gt; #Nasional #JernihkanHarapan https://t.co/lBlXBulIVs
2022-02-24,"Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR) Basuki Hadimuljono mengatakan perkantoran di pusat pemerintahan Ibu Kota Negara atau IKN Nusantara mengusung konsep walkability city.
https://t.co/xYfTsHUxYs https://t.co/bMZekA0pfh"
2022-02-24,"@republikaonline Emang masalah klo DKI punya uang dan menggunakannya ? 
Yang MASALAH itu IKN, negara sedang banyak hutang masih aja ngotot NGUTANG lagi bahkan MEMERAS rakyat untuk ikut BPJS demi membuat Ibu Kota Baru .. ini yg patut di sesalkan...

#TumbangkanPDIPdiSemuaDaerah"
2022-02-24,"Seniman senior lainnya, Ida Royani, menambahkan bahwa Presiden Jokowi juga turut menjelaskan sejumlah program pemerintahannya, termasuk mengenai pembangunan ibu kota negara (IKN) Nusantara. Ia pun mendukung upaya pemerintah dalam membangun IKN tersebut. https://t.co/wGq2udD0dD"
2022-02-24,Ibu Kota  Negara  (IKN) Baru Bukan Untuk Rakyat Tapi Proyek Oligarki Kap... https://t.co/lyTsxKIt0n lewat @YouTube
2022-02-24,"Dalam pertemuan tersebut, Presiden Jokowi antara lain menjelaskan mengenai pembangunan ibu kota negara (IKN) Nusantara yang akan dikerjakan oleh pemerintah. https://t.co/gIIhVztlQG"
2022-02-24,"Pemerintah memberi jaminan, bahwa sejumlah satwa akan tetap dirawat di Ibu Kota Negara (IKN) yang terletak di Kalimantan Timur.

Kekhawatiran sejumlah pihak termasuk dari luar negeri, bahwa satwa seperti orang utan akan hilang. https://t.co/LxagGmGHyk https://t.co/7r9mrZToL7"
2022-02-24,"Presiden Jokowi menerima kunjungn para finalis Puteri Indonesia thn 2022, pemenang Puteri Indonesia thn 2020 diIstana Kepresidenan Bogor Rabu 23 Feb 2022. Dlm pertemuan tsb, Presiden menjelaskn mengenai pembangunan ibu kota negara (IKN) Nusantara yg akan dikerjakn oleh pemerintah https://t.co/r25XAtsbN6"
2022-02-24,"Kepala Staf Kepresidenan Moeldoko menjawab kritikan masyarakat terkait pemindahan Ibu Kota Negara (IKN) ke Kalimantan Timur.  #kumparanNEWS https://t.co/tksvpmEjrt

Install aplikasi kumparan, baca lebih nyaman tanpa iklan mengganggu https://t.co/jMuwOuAmqN"
